# category<TAB>text<TAB>attribution<TAB>source title<TAB>source URL
# WISDOM and ANIME lines are short quotations. LIFE_FACT lines are original summaries.
# Source links document provenance; they do not grant rights to copyrighted dialogue.
# See THIRD_PARTY_NOTICES.md before redistributing the ANIME category.
LIFE_FACT	Accessible green spaces can support both physical and mental health across population groups.	WHO Europe	Urban Green Spaces and Health · 2016	https://www.who.int/europe/publications/i/item/WHO-EURO-2016-3352-43111-60341
LIFE_FACT	Urban green spaces can give neighbors places to meet, strengthening social cohesion.	WHO Europe	Urban Green Spaces and Health · 2016	https://www.who.int/europe/publications/i/item/WHO-EURO-2016-3352-43111-60341
ANIME	You cannot alter your fate, my prince. However, you can rise to meet it, if you choose.	Wise Woman	Princess Mononoke · film · 1997	https://en.wikiquote.org/wiki/Princess_Mononoke
ANIME	To see with eyes unclouded by hate.	Ashitaka	Princess Mononoke · film · 1997	https://en.wikiquote.org/wiki/Princess_Mononoke
ANIME	He's life itself.	Ashitaka	Princess Mononoke · film · 1997	https://www.springfieldspringfield.co.uk/movie_script.php?movie=princess-mononoke
ANIME	He's here right now, trying to tell us something, that it's time for both of us to live.	Ashitaka	Princess Mononoke · film · 1997	https://www.springfieldspringfield.co.uk/movie_script.php?movie=princess-mononoke
ANIME	Nothing is over. The two of us are still alive.	Ashitaka	Princess Mononoke · film · 1997	https://www.springfieldspringfield.co.uk/movie_script.php?movie=princess-mononoke
ANIME	You mustn't give up. We'll find a way.	San	Princess Mononoke · film · 1997	https://en.wikiquote.org/wiki/Princess_Mononoke
ANIME	A heart is a heavy burden.	Sophie	Howl's Moving Castle · film · 2004	https://en.wikiquote.org/wiki/Howl%27s_Moving_Castle
ANIME	I'm done running away, now that I have something I want to protect.	Howl	Howl's Moving Castle · film · 2004	https://en.wikiquote.org/wiki/Howl%27s_Moving_Castle
ANIME	It seems I've become quite cunning in my old age.	Sophie	Howl's Moving Castle · film · 2004	https://en.wikiquote.org/wiki/Howl%27s_Moving_Castle
ANIME	I promise to work very hard.	Chihiro	Spirited Away · film · 2001	https://movies.fandom.com/wiki/Spirited_Away/Transcript
ANIME	I'm not leaving till you give me a job!	Chihiro	Spirited Away · film · 2001	https://movies.fandom.com/wiki/Spirited_Away/Transcript
ANIME	Good luck, and whatever you do, don't make a sound.	Haku	Spirited Away · film · 2001	https://movies.fandom.com/wiki/Spirited_Away/Transcript
ANIME	If you completely forget it, you'll never find your way home.	Haku	Spirited Away · film · 2001	https://movies.fandom.com/wiki/Spirited_Away/Transcript
ANIME	I put a spell on it so it'll give you back your strength.	Haku	Spirited Away · film · 2001	https://movies.fandom.com/wiki/Spirited_Away/Transcript
ANIME	Chihiro. What a pretty name. You take good care of it.	Zeniba	Spirited Away · film · 2001	https://movies.fandom.com/wiki/Spirited_Away/Transcript
ANIME	You saved me. I knew you were good!	Chihiro	Spirited Away · film · 2001	https://movies.fandom.com/wiki/Spirited_Away/Transcript
ANIME	Maybe you should just take a break.	Ursula	Kiki's Delivery Service · film · 1989	https://movies.fandom.com/wiki/Kiki%27s_Delivery_Service/Transcript
ANIME	And then, pretty soon, you'll be flying again.	Ursula	Kiki's Delivery Service · film · 1989	https://movies.fandom.com/wiki/Kiki%27s_Delivery_Service/Transcript
ANIME	We each need to find our own inspiration, Kiki.	Ursula	Kiki's Delivery Service · film · 1989	https://movies.fandom.com/wiki/Kiki%27s_Delivery_Service/Transcript
ANIME	Sometimes it's not easy.	Ursula	Kiki's Delivery Service · film · 1989	https://movies.fandom.com/wiki/Kiki%27s_Delivery_Service/Transcript
ANIME	I'll bet your powers come back after you've had some rest.	Osono	Kiki's Delivery Service · film · 1989	https://movies.fandom.com/wiki/Kiki%27s_Delivery_Service/Transcript
ANIME	Always believe in yourself.	Baron	The Cat Returns · film · 2002	https://transcripts.foreverdreaming.org/viewtopic.php?t=228664
ANIME	No matter where you are, you will have nothing to fear.	Baron	The Cat Returns · film · 2002	https://transcripts.foreverdreaming.org/viewtopic.php?t=228664
ANIME	Don't lose yourself.	Baron	The Cat Returns · film · 2002	https://transcripts.foreverdreaming.org/viewtopic.php?t=228664
ANIME	Believe in who you are.	Baron	The Cat Returns · film · 2002	https://transcripts.foreverdreaming.org/viewtopic.php?t=228664
ANIME	Until then, trust yourself.	Baron	The Cat Returns · film · 2002	https://transcripts.foreverdreaming.org/viewtopic.php?t=228664
ANIME	I just want to be myself.	Haru	The Cat Returns · film · 2002	https://transcripts.foreverdreaming.org/viewtopic.php?t=228664
ANIME	Don't be afraid. There is nothing to fear.	Nausicaä	Nausicaä of the Valley of the Wind · film · 1984	https://en.wikiquote.org/wiki/Nausica%C3%A4_of_the_Valley_of_the_Wind
ANIME	No, I'm just glad you could come at all.	Nausicaä	Nausicaä of the Valley of the Wind · film · 1984	https://en.wikiquote.org/wiki/Nausica%C3%A4_of_the_Valley_of_the_Wind
ANIME	Trees and people used to be good friends.	Tatsuo Kusakabe	My Neighbor Totoro · film · 1988	https://www.springfieldspringfield.co.uk/movie_script.php?movie=tonari-no-totoro-my-neighbor-totoro
ANIME	Keep moving, whatever it takes.	Roy Mustang	Fullmetal Alchemist: Brotherhood · episode 2 · 2009	https://en.wikiquote.org/wiki/Fullmetal_Alchemist:_Brotherhood_(anime)
ANIME	There's no such thing as a painless lesson, they just don't exist.	Edward Elric	Fullmetal Alchemist: Brotherhood · episode 64 · 2010	https://www.imdb.com/title/tt1680453/quotes/
ANIME	Believe in yourself.	Kamina	Gurren Lagann · episode 8 · 2007	https://en.wikiquote.org/wiki/Gurren_Lagann
ANIME	If there's a wall in our way, we smash it down!	Simon	Gurren Lagann · episode 8 · 2007	https://www.springfieldspringfield.co.uk/view_episode_scripts.php?episode=s01e08&tv-show=gurren-lagann-2007
ANIME	When you're scared, it's all the more reason to move forward!	Kittan	Gurren Lagann · episode 25 · 2007	https://www.springfieldspringfield.co.uk/view_episode_scripts.php?episode=s01e25&tv-show=gurren-lagann-2007
ANIME	I will not allow my comrades to die.	Kakashi Hatake	Naruto · episode 7 · 2002	https://en.wikiquote.org/wiki/Naruto
ANIME	'Cause people called me a failure. I'll prove them wrong.	Naruto Uzumaki	Naruto · episode 62 · 2003	https://www.imdb.com/title/tt1308515/quotes/
ANIME	It's time to change!	Chōji Akimichi	Naruto: Shippūden · episode 274 · 2012	https://subs.yakuaru.com/books/naruto-shippuden/page/e274-the-complete-ino-shika-cho-formation
